Nutrient,Age-sex group (*: excludes pregnant or breastfeeding),N,Food group_level1,Food group_level2,Food group_level3,Amount,Amount_SE,L95%CI,U95%CI,Unit,Percentage,Percentage_SE,Interpretation_Notes,Food_Group_Level
Iron,Adult males 19 y +,479,Beverages (Excluding Milks),Fruit Drinks,,0.0,0.0,0.0,0.1,mg,0.3,0.0,,2
Iron,Adult males 19 y +,1862,Beverages (Excluding Milks),Fruit Juice,,0.1,0.0,0.1,0.1,mg,0.8,0.1,,2
Iron,Adult males 19 y +,113,Beverages (Excluding Milks),Other Beverages,,0.0,0.0,0.0,0.0,mg,0.1,0.0,,2
Iron,Adult males 19 y +,1751,Beverages (Excluding Milks),Soft Drinks,,0.1,0.0,0.1,0.1,mg,0.6,0.0,,2
Iron,Adult males 19 y +,128,Beverages (Excluding Milks),Sport Drinks,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Iron,Adult males 19 y +,174,Beverages (Excluding Milks),Tomato & Vegetable Juice,,0.0,0.0,0.0,0.0,mg,0.2,0.0,,2
Iron,Adult males 19 y +,24,Beverages (Excluding Milks),Vitamin Water,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Iron,Adult males 19 y +,5620,Beverages (Excluding Milks),Water,,0.0,0.0,0.0,0.0,mg,0.2,0.0,,2
Iron,Adult males 19 y +,4276,Beverages (Excluding Milks),Coffee & Tea,Coffee,0.1,0.0,0.1,0.1,mg,0.5,0.0,,3
Iron,Adult males 19 y +,1782,Beverages (Excluding Milks),Coffee & Tea,Tea,0.0,0.0,0.0,0.0,mg,0.2,0.0,,3
Iron,Adult males 19 y +,5798,Dairy & Plant-Based Beverages,,,0.2,0.0,0.2,0.2,mg,1.6,0.1,,1
Iron,Adult males 19 y +,3514,Dairy & Plant-Based Beverages,Cheeses,,0.1,0.0,0.1,0.1,mg,0.6,0.0,,2
Iron,Adult males 19 y +,5221,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,,0.1,0.0,0.1,0.1,mg,0.8,0.0,,2
Iron,Adult males 19 y +,926,Dairy & Plant-Based Beverages,Yogurts,,0.0,0.0,0.0,0.0,mg,0.2,0.0,,2
Iron,Adult males 19 y +,1819,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,1% Milk,0.0,0.0,0.0,0.0,mg,0.2,0.0,,3
Iron,Adult males 19 y +,3759,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,2% Milk,0.0,0.0,0.0,0.0,mg,0.2,0.0,,3
Iron,Adult males 19 y +,208,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Plant-Based Beverages,0.0,0.0,0.0,0.0,mg,0.2,0.0,,3
Iron,Adult males 19 y +,1727,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Cream & Other Types of Milk,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult males 19 y +,1648,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Whole Milk,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult males 19 y +,1812,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Skim Milk,0.0,0.0,0.0,0.0,mg,0.0,0.0,,3
Iron,Adult males 19 y +,5767,Fats & Oils,,,0.0,0.0,0.0,0.0,mg,0.3,0.0,,1
Iron,Adult males 19 y +,333,Fats & Oils,Animal Fats,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Iron,Adult males 19 y +,1787,Fats & Oils,Butter,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Iron,Adult males 19 y +,3473,Fats & Oils,Margarines,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Iron,Adult males 19 y +,2260,Fats & Oils,Salad Dressings,,0.0,0.0,0.0,0.0,mg,0.2,0.0,,2
Iron,Adult males 19 y +,2319,Fats & Oils,Shortening,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Iron,Adult males 19 y +,3212,Fats & Oils,Vegetable Oils,,0.0,0.0,0.0,0.0,mg,0.1,0.0,,2
Iron,Adult males 19 y +,1146,Fish & Seafood,,,0.2,0.0,0.1,0.2,mg,1.3,0.1,,1
Iron,Adult males 19 y +,910,Fish & Seafood,Fish,,0.1,0.0,0.1,0.1,mg,0.9,0.1,,2
Iron,Adult males 19 y +,343,Fish & Seafood,Shellfish,,0.0,0.0,0.0,0.1,mg,0.3,0.1,,2
Iron,Adult males 19 y +,5918,Fruits & Vegetables,,,1.8,0.0,1.7,1.9,mg,12.9,0.3,,1
Iron,Adult males 19 y +,3876,Fruits & Vegetables,Fruits,,0.4,0.0,0.3,0.4,mg,2.7,0.1,,2
Iron,Adult males 19 y +,5694,Fruits & Vegetables,Vegetables Including Potatoes,,1.4,0.0,1.4,1.5,mg,10.2,0.3,,2
Iron,Adult males 19 y +,1590,Fruits & Vegetables,Fruits,Banana,0.1,0.0,0.1,0.1,mg,0.6,0.0,,3
Iron,Adult males 19 y +,1350,Fruits & Vegetables,Fruits,Apple,0.0,0.0,0.0,0.1,mg,0.4,0.0,,3
Iron,Adult males 19 y +,1066,Fruits & Vegetables,Fruits,Berries,0.1,0.0,0.0,0.1,mg,0.4,0.0,,3
Iron,Adult males 19 y +,603,Fruits & Vegetables,Fruits,Other Fruits,0.1,0.0,0.0,0.1,mg,0.4,0.1,,3
Iron,Adult males 19 y +,782,Fruits & Vegetables,Fruits,Grapes & Raisins,0.0,0.0,0.0,0.0,mg,0.3,0.0,,3
Iron,Adult males 19 y +,1019,Fruits & Vegetables,Fruits,Citrus Fruits,0.0,0.0,0.0,0.0,mg,0.2,0.0,,3
Iron,Adult males 19 y +,247,Fruits & Vegetables,Fruits,Melons,0.0,0.0,0.0,0.0,mg,0.2,0.0,,3
Iron,Adult males 19 y +,169,Fruits & Vegetables,Fruits,Cherries,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult males 19 y +,170,Fruits & Vegetables,Fruits,Peaches & Nectarines,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult males 19 y +,188,Fruits & Vegetables,Fruits,Pears,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult males 19 y +,252,Fruits & Vegetables,Fruits,Pineapples,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult males 19 y +,110,Fruits & Vegetables,Fruits,Plums & Prunes,0.0,0.0,0.0,0.0,mg,0.0,0.0,,3
Iron,Adult males 19 y +,4860,Fruits & Vegetables,Vegetables Including Potatoes,Other Vegetables,0.6,0.0,0.6,0.6,mg,4.2,0.1,,3
Iron,Adult males 19 y +,2838,Fruits & Vegetables,Vegetables Including Potatoes,Starchy Vegetables,0.4,0.0,0.3,0.4,mg,2.8,0.2,,3
Iron,Adult males 19 y +,2999,Fruits & Vegetables,Vegetables Including Potatoes,Dark Green Vegetables,0.4,0.0,0.3,0.4,mg,2.6,0.1,,3
Iron,Adult males 19 y +,1991,Fruits & Vegetables,Vegetables Including Potatoes,Deep Yellow or Orange Vegetables,0.1,0.0,0.1,0.1,mg,0.5,0.0,,3
Iron,Adult males 19 y +,6068,Grain Products,,,6.7,0.1,6.5,6.9,mg,47.5,0.6,,1
Iron,Adult males 19 y +,5104,Grain Products,Breads,,3.1,0.1,3.0,3.3,mg,22.2,0.5,,2
Iron,Adult males 19 y +,1921,Grain Products,Breakfast Cereals,,1.4,0.1,1.2,1.5,mg,9.9,0.5,,2
Iron,Adult males 19 y +,1375,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,,0.3,0.0,0.3,0.4,mg,2.2,0.2,,2
Iron,Adult males 19 y +,4551,Grain Products,Pasta - Rice - Cereal - Grains & Flours,,1.8,0.1,1.7,2.0,mg,13.2,0.4,,2
Iron,Adult males 19 y +,2752,Grain Products,Breads,White Breads & Rolls,1.6,0.1,1.4,1.7,mg,11.1,0.4,,3
Iron,Adult males 19 y +,1885,Grain Products,Breads,Other Bread Products,0.8,0.0,0.7,0.9,mg,5.8,0.3,,3
Iron,Adult males 19 y +,1980,Grain Products,Breads,Whole Grain & Whole Wheat Breads & Rolls,0.7,0.0,0.6,0.7,mg,4.7,0.2,,3
Iron,Adult males 19 y +,593,Grain Products,Breads,Crackers & Crispbreads,0.1,0.0,0.1,0.1,mg,0.8,0.1,,3
Iron,Adult males 19 y +,1481,Grain Products,Breakfast Cereals,Whole Grain - Oats & High Fibre Breakfast Cereals,1.1,0.1,0.9,1.2,mg,7.7,0.5,,3
Iron,Adult males 19 y +,523,Grain Products,Breakfast Cereals,Breakfast Cereal (Other),0.3,0.0,0.3,0.4,mg,2.2,0.2,,3
Iron,Adult males 19 y +,987,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cookies,0.2,0.0,0.2,0.2,mg,1.5,0.1,,3
Iron,Adult males 19 y +,383,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Granola Bars,0.1,0.0,0.1,0.1,mg,0.5,0.1,,3
Iron,Adult males 19 y +,40,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Biscuits,0.0,0.0,0.0,0.0,mg,0.1,0.1,,3
Iron,Adult males 19 y +,33,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cakes,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult males 19 y +,26,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Danishes - Doughnuts & Other Pastries,0.0,0.0,0.0,0.0,mg,0.0,0.0,,3
Iron,Adult males 19 y +,3442,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Cereal - Grains & Flours,1.3,0.1,1.2,1.4,mg,9.0,0.4,,3
Iron,Adult males 19 y +,1250,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Pasta,0.5,0.0,0.4,0.5,mg,3.3,0.2,,3
Iron,Adult males 19 y +,1449,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Rice,0.1,0.0,0.1,0.1,mg,0.8,0.1,,3
Iron,Adult males 19 y +,5408,Meat & Poultry,,,2.2,0.1,2.1,2.3,mg,15.6,0.4,,1
Iron,Adult males 19 y +,2399,Meat & Poultry,Poultry,,0.5,0.0,0.4,0.5,mg,3.5,0.2,,2
Iron,Adult males 19 y +,2687,Meat & Poultry,Processed Meats,,0.3,0.0,0.3,0.4,mg,2.5,0.2,,2
Iron,Adult males 19 y +,3058,Meat & Poultry,Red Meat,,1.3,0.1,1.2,1.5,mg,9.6,0.4,,2
Iron,Adult males 19 y +,2227,Meat & Poultry,Poultry,Chicken,0.5,0.0,0.4,0.5,mg,3.3,0.2,,3
Iron,Adult males 19 y +,248,Meat & Poultry,Poultry,Turkey & Other Poultry,0.0,0.0,0.0,0.0,mg,0.2,0.0,,3
Iron,Adult males 19 y +,871,Meat & Poultry,Processed Meats,Sausage,0.1,0.0,0.1,0.2,mg,1.1,0.2,,3
Iron,Adult males 19 y +,1450,Meat & Poultry,Processed Meats,Luncheon Meat,0.1,0.0,0.1,0.2,mg,1.0,0.1,,3
Iron,Adult males 19 y +,732,Meat & Poultry,Processed Meats,Bacon,0.0,0.0,0.0,0.0,mg,0.2,0.0,,3
Iron,Adult males 19 y +,318,Meat & Poultry,Processed Meats,Pork - Cured,0.0,0.0,0.0,0.0,mg,0.2,0.0,,3
Iron,Adult males 19 y +,2338,Meat & Poultry,Red Meat,Beef,1.1,0.1,1.0,1.2,mg,8.0,0.4,,3
Iron,Adult males 19 y +,842,Meat & Poultry,Red Meat,Pork - Fresh,0.1,0.0,0.1,0.2,mg,1.0,0.1,,3
Iron,Adult males 19 y +,166,Meat & Poultry,Red Meat,Lamb - Veal & Game Meats,0.1,0.0,0.0,0.1,mg,0.5,0.1,,3
Iron,Adult males 19 y +,39,Meat & Poultry,Red Meat,Offal - Liver & Pates,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult males 19 y +,4590,Meat Alternatives,,,1.3,0.1,1.2,1.4,mg,9.1,0.4,,1
Iron,Adult males 19 y +,3647,Meat Alternatives,Eggs,,0.5,0.0,0.4,0.5,mg,3.3,0.2,,2
Iron,Adult males 19 y +,663,Meat Alternatives,Legumes,,0.3,0.0,0.2,0.3,mg,2.0,0.2,,2
Iron,Adult males 19 y +,1978,Meat Alternatives,Nuts - Seeds & Peanut Butter,,0.4,0.0,0.3,0.5,mg,3.0,0.2,,2
Iron,Adult males 19 y +,176,Meat Alternatives,Tofu & Meatless Products,,0.1,0.0,0.1,0.2,mg,0.8,0.2,,2
Iron,Adult males 19 y +,316,Nutritional Beverages & Bars,,,0.2,0.0,0.1,0.3,mg,1.6,0.2,,1
Iron,Adult males 19 y +,267,Nutritional Beverages & Bars,Meal Replacements & Nutritional Beverages,,0.2,0.0,0.1,0.3,mg,1.4,0.2,,2
Iron,Adult males 19 y +,63,Nutritional Beverages & Bars,Nutritional Bars,,0.0,0.0,0.0,0.0,mg,0.2,0.0,,2
Iron,Adult males 19 y +,5856,Soups - Sauces - Spices & Other Ingredients,,,0.4,0.0,0.4,0.5,mg,3.1,0.1,,1
Iron,Adult males 19 y +,2384,Soups - Sauces - Spices & Other Ingredients,Sauces & Gravies,,0.1,0.0,0.1,0.1,mg,0.8,0.1,,2
Iron,Adult males 19 y +,1511,Soups - Sauces - Spices & Other Ingredients,Soups,,0.2,0.0,0.1,0.2,mg,1.1,0.1,,2
Iron,Adult males 19 y +,5575,Soups - Sauces - Spices & Other Ingredients,Spices - Seasonings & Other Ingredients,,0.2,0.0,0.1,0.2,mg,1.1,0.1,,2
Iron,Adult males 19 y +,5232,Sweets - Sugars & Savoury Snacks,,,0.4,0.0,0.4,0.5,mg,3.1,0.1,,1
Iron,Adult males 19 y +,1527,Sweets - Sugars & Savoury Snacks,Confectionary,,0.1,0.0,0.1,0.2,mg,1.0,0.1,,2
Iron,Adult males 19 y +,771,Sweets - Sugars & Savoury Snacks,Frozen Desserts,,0.0,0.0,0.0,0.0,mg,0.3,0.0,,2
Iron,Adult males 19 y +,1268,Sweets - Sugars & Savoury Snacks,Savoury Snacks,,0.2,0.0,0.1,0.2,mg,1.1,0.1,,2
Iron,Adult males 19 y +,4671,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,,0.1,0.0,0.1,0.1,mg,0.7,0.1,,2
Iron,Adult males 19 y +,1023,Sweets - Sugars & Savoury Snacks,Confectionary,Chocolate - Candies & Bars,0.1,0.0,0.1,0.1,mg,0.8,0.1,,3
Iron,Adult males 19 y +,497,Sweets - Sugars & Savoury Snacks,Confectionary,Candies,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult males 19 y +,170,Sweets - Sugars & Savoury Snacks,Confectionary,Jello - Dessert Toppings & Puddings,0.0,0.0,0.0,0.0,mg,0.0,0.0,,3
Iron,Adult males 19 y +,702,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Frozen Dairy Products & analogues,0.0,0.0,0.0,0.0,mg,0.2,0.0,,3
Iron,Adult males 19 y +,80,Sweets - Sugars & Savoury Snacks,Frozen Desserts,Popsicles & Sherbet,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult males 19 y +,1360,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Other Sugars & Syrups,0.1,0.0,0.1,0.1,mg,0.5,0.0,,3
Iron,Adult males 19 y +,726,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Jams - Jellies & Marmalade,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult males 19 y +,4068,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugars,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult males 19 y +,322,Sweets - Sugars & Savoury Snacks,Sugars - Syrups & Preserves ,Sugar Substitutes,0.0,0.0,0.0,0.0,mg,0.0,0.0,,3
Iron,Adult females* 19 y +,21,Baby Foods,,,0.0,0.0,0.0,0.1,mg,0.3,0.2,,1
Iron,Adult females* 19 y +,19,Baby Foods,Baby Foods Products,,0.0,0.0,0.0,0.1,mg,0.3,0.2,,2
Iron,Adult females* 19 y +,,Baby Foods,Infant Formula,,,,,,mg,,,<10,2
Iron,Adult females* 19 y +,6828,Beverages (Excluding Milks),,,0.5,0.0,0.5,0.5,mg,4.6,0.1,,1
Iron,Adult females* 19 y +,1439,Beverages (Excluding Milks),Alcohol,,0.2,0.0,0.1,0.2,mg,1.4,0.1,,2
Iron,Adult females* 19 y +,5777,Beverages (Excluding Milks),Coffee & Tea,,0.1,0.0,0.1,0.1,mg,1.0,0.0,,2
Iron,Adult females* 19 y +,30,Beverages (Excluding Milks),Energy Drinks,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Iron,Adult females* 19 y +,514,Beverages (Excluding Milks),Fruit Drinks,,0.0,0.0,0.0,0.0,mg,0.3,0.0,,2
Iron,Adult females* 19 y +,1983,Beverages (Excluding Milks),Fruit Juice,,0.1,0.0,0.1,0.1,mg,0.8,0.1,,2
Iron,Adult females* 19 y +,145,Beverages (Excluding Milks),Other Beverages,,0.0,0.0,0.0,0.0,mg,0.2,0.0,,2
Iron,Adult females* 19 y +,1495,Beverages (Excluding Milks),Soft Drinks,,0.1,0.0,0.0,0.1,mg,0.5,0.0,,2
Iron,Adult females* 19 y +,39,Beverages (Excluding Milks),Sport Drinks,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Iron,Adult females* 19 y +,173,Beverages (Excluding Milks),Tomato & Vegetable Juice,,0.0,0.0,0.0,0.0,mg,0.1,0.0,,2
Iron,Adult females* 19 y +,24,Beverages (Excluding Milks),Vitamin Water,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Iron,Adult females* 19 y +,6376,Beverages (Excluding Milks),Water,,0.0,0.0,0.0,0.0,mg,0.2,0.0,,2
Iron,Adult females* 19 y +,4441,Beverages (Excluding Milks),Coffee & Tea,Coffee,0.1,0.0,0.1,0.1,mg,0.5,0.0,,3
Iron,Adult females* 19 y +,2739,Beverages (Excluding Milks),Coffee & Tea,Tea,0.1,0.0,0.0,0.1,mg,0.5,0.0,,3
Iron,Adult females* 19 y +,6447,Dairy & Plant-Based Beverages,,,0.2,0.0,0.2,0.2,mg,1.7,0.1,,1
Iron,Adult females* 19 y +,3758,Dairy & Plant-Based Beverages,Cheeses,,0.1,0.0,0.1,0.1,mg,0.6,0.0,,2
Iron,Adult females* 19 y +,5851,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,,0.1,0.0,0.1,0.1,mg,0.8,0.0,,2
Iron,Adult females* 19 y +,1629,Dairy & Plant-Based Beverages,Yogurts,,0.0,0.0,0.0,0.0,mg,0.3,0.0,,2
Iron,Adult females* 19 y +,358,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Plant-Based Beverages,0.0,0.0,0.0,0.0,mg,0.3,0.0,,3
Iron,Adult females* 19 y +,4136,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,2% Milk,0.0,0.0,0.0,0.0,mg,0.2,0.0,,3
Iron,Adult females* 19 y +,2244,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,1% Milk,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult females* 19 y +,1769,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Cream & Other Types of Milk,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult females* 19 y +,1928,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Whole Milk,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult females* 19 y +,2211,Dairy & Plant-Based Beverages,Milks & Plant-Based Beverages,Skim Milk,0.0,0.0,0.0,0.0,mg,0.0,0.0,,3
Iron,Adult females* 19 y +,6356,Fats & Oils,,,0.0,0.0,0.0,0.0,mg,0.3,0.0,,1
Iron,Adult females* 19 y +,369,Fats & Oils,Animal Fats,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Iron,Adult females* 19 y +,1972,Fats & Oils,Butter,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Iron,Adult females* 19 y +,3711,Fats & Oils,Margarines,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Iron,Adult females* 19 y +,2686,Fats & Oils,Salad Dressings,,0.0,0.0,0.0,0.0,mg,0.2,0.0,,2
Iron,Adult females* 19 y +,2412,Fats & Oils,Shortening,,0.0,0.0,0.0,0.0,mg,0.0,0.0,,2
Iron,Adult females* 19 y +,3379,Fats & Oils,Vegetable Oils,,0.0,0.0,0.0,0.0,mg,0.1,0.0,,2
Iron,Adult females* 19 y +,1279,Fish & Seafood,,,0.2,0.0,0.1,0.2,mg,1.6,0.3,,1
Iron,Adult females* 19 y +,994,Fish & Seafood,Fish,,0.1,0.0,0.1,0.2,mg,1.2,0.3,,2
Iron,Adult females* 19 y +,370,Fish & Seafood,Shellfish,,0.0,0.0,0.0,0.0,mg,0.3,0.1,,2
Iron,Adult females* 19 y +,6595,Fruits & Vegetables,,,1.7,0.0,1.6,1.8,mg,15.9,0.4,,1
Iron,Adult females* 19 y +,4951,Fruits & Vegetables,Fruits,,0.4,0.0,0.4,0.4,mg,3.6,0.1,,2
Iron,Adult females* 19 y +,6291,Fruits & Vegetables,Vegetables Including Potatoes,,1.3,0.0,1.2,1.4,mg,12.3,0.3,,2
Iron,Adult females* 19 y +,1919,Fruits & Vegetables,Fruits,Banana,0.1,0.0,0.1,0.1,mg,0.6,0.0,,3
Iron,Adult females* 19 y +,1597,Fruits & Vegetables,Fruits,Berries,0.1,0.0,0.1,0.1,mg,0.6,0.0,,3
Iron,Adult females* 19 y +,854,Fruits & Vegetables,Fruits,Other Fruits,0.1,0.0,0.0,0.1,mg,0.5,0.0,,3
Iron,Adult females* 19 y +,1574,Fruits & Vegetables,Fruits,Apple,0.0,0.0,0.0,0.0,mg,0.4,0.0,,3
Iron,Adult females* 19 y +,1006,Fruits & Vegetables,Fruits,Grapes & Raisins,0.0,0.0,0.0,0.1,mg,0.4,0.0,,3
Iron,Adult females* 19 y +,1356,Fruits & Vegetables,Fruits,Citrus Fruits,0.0,0.0,0.0,0.0,mg,0.3,0.0,,3
Iron,Adult females* 19 y +,306,Fruits & Vegetables,Fruits,Melons,0.0,0.0,0.0,0.0,mg,0.2,0.0,,3
Iron,Adult females* 19 y +,215,Fruits & Vegetables,Fruits,Cherries,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult females* 19 y +,259,Fruits & Vegetables,Fruits,Peaches & Nectarines,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult females* 19 y +,265,Fruits & Vegetables,Fruits,Pears,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult females* 19 y +,327,Fruits & Vegetables,Fruits,Pineapples,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult females* 19 y +,133,Fruits & Vegetables,Fruits,Plums & Prunes,0.0,0.0,0.0,0.0,mg,0.0,0.0,,3
Iron,Adult females* 19 y +,5446,Fruits & Vegetables,Vegetables Including Potatoes,Other Vegetables,0.5,0.0,0.5,0.6,mg,4.9,0.2,,3
Iron,Adult females* 19 y +,3518,Fruits & Vegetables,Vegetables Including Potatoes,Dark Green Vegetables,0.4,0.0,0.4,0.5,mg,4.0,0.2,,3
Iron,Adult females* 19 y +,2959,Fruits & Vegetables,Vegetables Including Potatoes,Starchy Vegetables,0.3,0.0,0.3,0.3,mg,2.8,0.1,,3
Iron,Adult females* 19 y +,2348,Fruits & Vegetables,Vegetables Including Potatoes,Deep Yellow or Orange Vegetables,0.1,0.0,0.1,0.1,mg,0.6,0.1,,3
Iron,Adult females* 19 y +,6669,Grain Products,,,4.8,0.1,4.7,5.0,mg,45.5,0.6,,1
Iron,Adult females* 19 y +,5520,Grain Products,Breads,,2.2,0.0,2.1,2.3,mg,21.0,0.4,,2
Iron,Adult females* 19 y +,2230,Grain Products,Breakfast Cereals,,1.1,0.0,1.0,1.2,mg,9.9,0.4,,2
Iron,Adult females* 19 y +,1575,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,,0.2,0.0,0.2,0.3,mg,2.3,0.1,,2
Iron,Adult females* 19 y +,4893,Grain Products,Pasta - Rice - Cereal - Grains & Flours,,1.3,0.0,1.2,1.4,mg,12.4,0.4,,2
Iron,Adult females* 19 y +,2551,Grain Products,Breads,White Breads & Rolls,1.0,0.0,0.9,1.0,mg,9.0,0.4,,3
Iron,Adult females* 19 y +,1994,Grain Products,Breads,Other Bread Products,0.6,0.0,0.5,0.7,mg,5.7,0.3,,3
Iron,Adult females* 19 y +,2239,Grain Products,Breads,Whole Grain & Whole Wheat Breads & Rolls,0.6,0.0,0.5,0.6,mg,5.4,0.2,,3
Iron,Adult females* 19 y +,914,Grain Products,Breads,Crackers & Crispbreads,0.1,0.0,0.1,0.1,mg,0.9,0.1,,3
Iron,Adult females* 19 y +,1756,Grain Products,Breakfast Cereals,Whole Grain - Oats & High Fibre Breakfast Cereals,0.8,0.0,0.7,0.9,mg,7.5,0.4,,3
Iron,Adult females* 19 y +,555,Grain Products,Breakfast Cereals,Breakfast Cereal (Other),0.3,0.0,0.2,0.3,mg,2.4,0.2,,3
Iron,Adult females* 19 y +,1145,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cookies,0.2,0.0,0.1,0.2,mg,1.6,0.1,,3
Iron,Adult females* 19 y +,389,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Granola Bars,0.0,0.0,0.0,0.0,mg,0.4,0.0,,3
Iron,Adult females* 19 y +,45,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Biscuits,0.0,0.0,0.0,0.0,mg,0.3,0.1,,3
Iron,Adult females* 19 y +,30,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Danishes - Doughnuts & Other Pastries,0.0,0.0,0.0,0.0,mg,0.1,0.0,,3
Iron,Adult females* 19 y +,42,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Cakes,0.0,0.0,0.0,0.0,mg,0.0,0.0,,3
Iron,Adult females* 19 y +,,Grain Products,Cookies - Cakes - Pies - Biscuits & Granola Bars,Muffins & Quick Breads,,,,,mg,,,<10,3
Iron,Adult females* 19 y +,3664,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Cereal - Grains & Flours,0.9,0.0,0.8,1.0,mg,8.1,0.4,,3
Iron,Adult females* 19 y +,1358,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Pasta,0.4,0.0,0.3,0.4,mg,3.4,0.2,,3
Iron,Adult females* 19 y +,1522,Grain Products,Pasta - Rice - Cereal - Grains & Flours,Rice,0.1,0.0,0.1,0.1,mg,0.9,0.1,,3
Iron,Adult females* 19 y +,5579,Meat & Poultry,,,1.3,0.0,1.2,1.4,mg,12.3,0.4,,1
Iron,Adult females* 19 y +,2644,Meat & Poultry,Poultry,,0.4,0.0,0.3,0.4,mg,3.4,0.2,,2
Iron,Adult females* 19 y +,2175,Meat & Poultry,Processed Meats,,0.2,0.0,0.1,0.2,mg,1.6,0.2,,2
Iron,Adult females* 19 y +,2884,Meat & Poultry,Red Meat,,0.8,0.0,0.7,0.8,mg,7.4,0.3,,2
Iron,Adult females* 19 y +,2449,Meat & Poultry,Poultry,Chicken,0.3,0.0,0.3,0.4,mg,3.2,0.2,,3
Iron,Adult females* 19 y +,263,Meat & Poultry,Poultry,Turkey & Other Poultry,0.0,0.0,0.0,0.0,mg,0.2,0.0,,3
Iron,Adult females* 19 y +,644,Meat & Poultry,Processed Meats,Sausage,0.1,0.0,0.0,0.1,mg,0.7,0.2,,3
