Nutrient,Age-sex group (*: excludes pregnant or breastfeeding),N,Food group_level1,Food group_level2,Food group_level3,Amount,Amount_SE,L95%CI,U95%CI,Unit,Percentage,Percentage_SE,Interpretation_Notes,Food_Group_Level
Calcium,Enfants 1 à 8 ans,745,Produits céréaliers,Pains,Craquelins et biscottes,6.5259121,0.6,5.3,7.8,mg,0.706231763,0.1,,3
Calcium,Enfants 1 à 8 ans,805,Produits céréaliers,Pains,Autres produits panifiés,14.7844374,1.3,12.1,17.4,mg,1.599966274,0.1,,3
Calcium,Enfants 1 à 8 ans,951,Produits céréaliers,Pains,Pains et petits pains blancs,22.2021502,1.3,19.6,24.8,mg,2.402708366,0.1,,3
Calcium,Enfants 1 à 8 ans,813,Produits céréaliers,Pains,Pains et petits pains à grains entiers et blé entier,14.1273949,0.9,12.4,15.8,mg,1.528861377,0.1,,3
Calcium,Enfants 1 à 8 ans,1282,Produits céréaliers,Céréales pour déjeuner,,23.9366724,1.3,21.4,26.4,mg,2.590417708,0.1,,2
Calcium,Enfants 1 à 8 ans,670,Produits céréaliers,Céréales pour déjeuner,Céréales pour déjeuner (autre),12.5715787,1,10.6,14.5,mg,1.360491534,0.1,,3
Calcium,Enfants 1 à 8 ans,728,Produits céréaliers,Céréales pour déjeuner,Céréales pour déjeuner à grains entiers - à l'avoine et à haute teneur en fibres,11.3650937,1,9.4,13.3,mg,1.229926175,0.1,,3
Calcium,Enfants 1 à 8 ans,970,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,,6.3631997,0.4,5.6,7.2,mg,0.688623086,0,,2
Calcium,Enfants 1 à 8 ans,7,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Biscuits à la poudre à pâte,0.224474,0.2,-0.1,0.5,mg,0.024292489,0,<10,3
Calcium,Enfants 1 à 8 ans,21,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Gâteaux,0.1367544,0,0,0.2,mg,0.014799506,0,F,3
Calcium,Enfants 1 à 8 ans,722,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Biscuits,2.8332335,0.2,2.3,3.3,mg,0.306611464,0,,3
Calcium,Enfants 1 à 8 ans,26,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Brioches - beignes et autres pâtisseries,0.0538639,0,0,0.1,mg,0.005829134,0,F,3
Calcium,Enfants 1 à 8 ans,317,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Barres granola,3.114874,0.3,2.5,3.7,mg,0.337090495,0,,3
Calcium,Enfants 1 à 8 ans,2037,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,,13.6188941,0.8,12,15.3,mg,1.473831615,0.1,,2
Calcium,Enfants 1 à 8 ans,1461,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,Grains céréaliers et farines,2.8545064,0.2,2.5,3.2,mg,0.308913606,0,,3
Calcium,Enfants 1 à 8 ans,834,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,Pâtes alimentaires,7.4133072,0.8,5.8,9,mg,0.80226532,0.1,,3
Calcium,Enfants 1 à 8 ans,654,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,Riz,3.3510806,0.3,2.9,3.8,mg,0.362652689,0,,3
Calcium,Enfants 1 à 8 ans,2072,Viandes et volailles,,,11.2731707,0.4,10.4,12.1,mg,1.2199783,0,,1
Calcium,Enfants 1 à 8 ans,1003,Viandes et volailles,Volaille,,3.842862,0.3,3.3,4.4,mg,0.415873086,0,,2
Calcium,Enfants 1 à 8 ans,933,Viandes et volailles,Volaille,Poulet,3.4841964,0.3,3,4,mg,0.377058427,0,,3
Calcium,Enfants 1 à 8 ans,86,Viandes et volailles,Volaille,Dinde et autres volailles,0.3586656,0.1,0.1,0.6,mg,0.038814659,0,E,3
Calcium,Enfants 1 à 8 ans,942,Viandes et volailles,Viandes transformées,,4.8482751,0.4,4.1,5.6,mg,0.524678517,0,,2
Calcium,Enfants 1 à 8 ans,135,Viandes et volailles,Viandes transformées,Bacon,0.1059125,0,0,0.2,mg,0.011461811,0,E,3
Calcium,Enfants 1 à 8 ans,106,Viandes et volailles,Viandes transformées,Porc salé,0.1274969,0,0.1,0.2,mg,0.013797667,0,E,3
Calcium,Enfants 1 à 8 ans,513,Viandes et volailles,Viandes transformées,Viandes froides,2.1633059,0.2,1.7,2.6,mg,0.23411215,0,,3
Calcium,Enfants 1 à 8 ans,375,Viandes et volailles,Viandes transformées,Saucisses,2.4515599,0.3,1.9,3,mg,0.265306889,0,,3
Calcium,Enfants 1 à 8 ans,999,Viandes et volailles,Viande rouge,,2.5820335,0.2,2.2,3,mg,0.279426697,0,,2
Calcium,Enfants 1 à 8 ans,779,Viandes et volailles,Viande rouge,Bœuf,1.7354835,0.2,1.4,2.1,mg,0.187813369,0,,3
Calcium,Enfants 1 à 8 ans,43,Viandes et volailles,Viande rouge,Agneau - veau et gibiers,0.1754377,0.1,0,0.3,mg,0.018985807,0,F,3
Calcium,Enfants 1 à 8 ans,5,Viandes et volailles,Viande rouge,Abats - foies et pâtés,0.0343831,0,0,0.1,mg,0.00372093,0,<10,3
Calcium,Enfants 1 à 8 ans,284,Viandes et volailles,Viande rouge,Porc frais,0.6367292,0.1,0.5,0.8,mg,0.068906591,0,,3
Calcium,Enfants 1 à 8 ans,1789,Substituts de viande,,,15.3691821,1.3,12.9,17.9,mg,1.663247122,0.1,,1
Calcium,Enfants 1 à 8 ans,1450,Substituts de viande,Œufs,,6.6370877,0.4,5.8,7.4,mg,0.718263137,0,,2
Calcium,Enfants 1 à 8 ans,210,Substituts de viande,Légumineuses,,1.8258529,0.3,1.3,2.4,mg,0.197593118,0,,2
Calcium,Enfants 1 à 8 ans,749,Substituts de viande,Noix - graines et beurre d'arachides,,4.0736244,0.5,3.1,5,mg,0.440846106,0.1,,2
Calcium,Enfants 1 à 8 ans,58,Substituts de viande,Tofu et produits sans viande,,2.8326171,1,0.9,4.8,mg,0.306544761,0.1,F,2
Calcium,Enfants 1 à 8 ans,45,Boissons et barres nutritionnelles,,,3.7833849,1,1.8,5.8,mg,0.409436494,0.1,E,1
Calcium,Enfants 1 à 8 ans,40,Boissons et barres nutritionnelles,Substituts de repas et boissons nutritionnelles,,3.4081116,1,1.5,5.3,mg,0.368824559,0.1,E,2
Calcium,Enfants 1 à 8 ans,5,Boissons et barres nutritionnelles,Barres nutritionnelles,,0.3752733,0.2,0,0.8,mg,0.040611936,0,<10,2
Calcium,Enfants 1 à 8 ans,2295,Soupes - sauces - épices et autres ingrédients,,,20.3979639,1.3,17.8,23,mg,2.207459996,0.1,,1
Calcium,Enfants 1 à 8 ans,761,Soupes - sauces - épices et autres ingrédients,Sauces et sauces brunes,,2.8563367,0.5,1.8,3.9,mg,0.309111683,0.1,E,2
Calcium,Enfants 1 à 8 ans,532,Soupes - sauces - épices et autres ingrédients,Soupes,,1.9832992,0.3,1.3,2.6,mg,0.214631896,0,E,2
Calcium,Enfants 1 à 8 ans,2205,Soupes - sauces - épices et autres ingrédients,Épices - assaisonnements et autres ingrédients ,,15.558328,1.2,13.3,17.8,mg,1.683716417,0.1,,2
Calcium,Enfants 1 à 8 ans,2106,Confiserie - sucres et grignotines salées,,,33.8816948,2.7,28.6,39.2,mg,3.666664306,0.3,,1
Calcium,Enfants 1 à 8 ans,1048,Confiserie - sucres et grignotines salées,Confiserie,,6.8727061,0.6,5.6,8.1,mg,0.743761674,0.1,,2
Calcium,Enfants 1 à 8 ans,557,Confiserie - sucres et grignotines salées,Confiserie,Bonbons,0.4659495,0.1,0.3,0.6,mg,0.050424877,0,,3
Calcium,Enfants 1 à 8 ans,548,Confiserie - sucres et grignotines salées,Confiserie,Chocolat - bonbons et barres,4.6806779,0.5,3.7,5.7,mg,0.506541206,0.1,,3
Calcium,Enfants 1 à 8 ans,131,Confiserie - sucres et grignotines salées,Confiserie,Gélatine - garnitures à dessert et poudings,1.7260787,0.3,1.1,2.4,mg,0.18679559,0,E,3
Calcium,Enfants 1 à 8 ans,497,Confiserie - sucres et grignotines salées,Desserts glacés,,17.1687185,1.7,13.9,20.5,mg,1.857992272,0.2,,2
Calcium,Enfants 1 à 8 ans,346,Confiserie - sucres et grignotines salées,Desserts glacés,Produits laitiers glacés et analogues,16.6374608,1.7,13.3,20,mg,1.800499771,0.2,,3
Calcium,Enfants 1 à 8 ans,184,Confiserie - sucres et grignotines salées,Desserts glacés,Popsicles et sorbet,0.5312576,0.2,0.1,0.9,mg,0.057492501,0,F,3
Calcium,Enfants 1 à 8 ans,615,Confiserie - sucres et grignotines salées,Grignotines salées,,3.2424247,0.4,2.4,4.1,mg,0.350893987,0,,2
Calcium,Enfants 1 à 8 ans,1642,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,,6.5978456,2.2,2.3,10.9,mg,0.714016372,0.2,E,2
Calcium,Enfants 1 à 8 ans,257,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Confitures - gelées et marmelades,0.2690388,0,0.2,0.4,mg,0.029115274,0,,3
Calcium,Enfants 1 à 8 ans,720,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Autres sucres et sirops,5.9756061,2.2,1.7,10.2,mg,0.646677849,0.2,F,3
Calcium,Enfants 1 à 8 ans,5,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Édulcorants,0,0,0,0,mg,0,0,<10,3
Calcium,Enfants 1 à 8 ans,1341,Confiserie - sucres et grignotines salées,Sucres - sirops et confitures,Sucres,0.3532007,0,0.3,0.4,mg,0.038223248,0,,3
Calcium,Hommes adultes 19 ans +,22,Aliments pour bébés,,,0.3361447,0.1,0,0.6,mg,0.039205995,0,F,1
Calcium,Hommes adultes 19 ans +,21,Aliments pour bébés,Produits alimentaires pour bébés,,0.3358646,0.1,0,0.6,mg,0.039173326,0,F,2
Calcium,Hommes adultes 19 ans +,1,Aliments pour bébés,Préparation pour nourrissons,,0.0002801,0,0,0,mg,0.000032669,0,<10,2
Calcium,Hommes adultes 19 ans +,6187,Boissons (excluant laits),,,67.7711554,2.1,63.7,71.8,mg,7.904440899,0.2,,1
Calcium,Hommes adultes 19 ans +,1946,Boissons (excluant laits),Alcool,,9.5430786,0.5,8.5,10.6,mg,1.113050236,0.1,,2
Calcium,Hommes adultes 19 ans +,5104,Boissons (excluant laits),Café et thé,,8.9042749,0.4,8,9.8,mg,1.038543821,0.1,,2
Calcium,Hommes adultes 19 ans +,4276,Boissons (excluant laits),Café et thé,Café,8.0790523,0.4,7.3,8.9,mg,0.94229457,0.1,,3
Calcium,Hommes adultes 19 ans +,1782,Boissons (excluant laits),Café et thé,Thé,0.8252226,0.2,0.5,1.1,mg,0.096249251,0,E,3
Calcium,Hommes adultes 19 ans +,53,Boissons (excluant laits),Boissons énergisantes,,0.1513941,0,0.1,0.2,mg,0.017657747,0,E,2
Calcium,Hommes adultes 19 ans +,479,Boissons (excluant laits),Boissons aux fruits,,2.1459483,0.4,1.3,3,mg,0.250291167,0.1,E,2
Calcium,Hommes adultes 19 ans +,1862,Boissons (excluant laits),Jus de fruit,,13.7093018,1.3,11.1,16.3,mg,1.598974743,0.2,,2
Calcium,Hommes adultes 19 ans +,113,Boissons (excluant laits),Autres boissons,,1.0135479,0.4,0.2,1.8,mg,0.118214439,0,F,2
Calcium,Hommes adultes 19 ans +,1751,Boissons (excluant laits),Boissons gazeuses,,3.8051737,0.2,3.4,4.2,mg,0.443813756,0,,2
Calcium,Hommes adultes 19 ans +,128,Boissons (excluant laits),Boissons pour sportifs,,0.1063113,0,0,0.2,mg,0.012399543,0,E,2
Calcium,Hommes adultes 19 ans +,174,Boissons (excluant laits),Jus de tomates et de légumes,,1.1543166,0.2,0.8,1.5,mg,0.134632905,0,E,2
Calcium,Hommes adultes 19 ans +,24,Boissons (excluant laits),Eau vitaminée,,0.0264555,0,0,0,mg,0.003085623,0,F,2
Calcium,Hommes adultes 19 ans +,5620,Boissons (excluant laits),Eau,,27.2113526,1.3,24.6,29.8,mg,3.17377692,0.2,,2
Calcium,Hommes adultes 19 ans +,5798,Produits laitiers et Boissons à base de plantes,,,453.6105131,12.2,429.7,477.5,mg,52.90654221,0.7,,1
Calcium,Hommes adultes 19 ans +,3514,Produits laitiers et Boissons à base de plantes,Fromages,,198.3966148,8.6,181.5,215.3,mg,23.13984922,0.8,,2
Calcium,Hommes adultes 19 ans +,5221,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,,229.0752466,7.3,214.7,243.4,mg,26.71802979,0.7,,2
Calcium,Hommes adultes 19 ans +,1819,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait 1%,52.5857287,3.3,46.2,59,mg,6.133299376,0.4,,3
Calcium,Hommes adultes 19 ans +,3759,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait 2%,103.5901709,4.5,94.8,112.4,mg,12.08216651,0.5,,3
Calcium,Hommes adultes 19 ans +,1727,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Crème et autres types de lait,12.8078005,1.3,10.3,15.3,mg,1.493828773,0.1,,3
Calcium,Hommes adultes 19 ans +,208,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Boissons à base de plantes,11.6159319,1.9,7.9,15.3,mg,1.354816029,0.2,,3
Calcium,Hommes adultes 19 ans +,1812,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait écrémé,19.1296757,1.9,15.5,22.8,mg,2.231176231,0.2,,3
Calcium,Hommes adultes 19 ans +,1648,Produits laitiers et Boissons à base de plantes,Laits et boissons à base de plantes,Lait entier,29.3459388,4.1,21.3,37.4,mg,3.422742874,0.5,,3
Calcium,Hommes adultes 19 ans +,926,Produits laitiers et Boissons à base de plantes,Yogourts,,26.1386517,2,22.2,30,mg,3.0486632,0.2,,2
Calcium,Hommes adultes 19 ans +,5767,Graisses et huiles,,,2.908778,0.1,2.7,3.1,mg,0.339263275,0,,1
Calcium,Hommes adultes 19 ans +,333,Graisses et huiles,Graisses animales,,0.0083975,0,0,0,mg,0.00097944,0,E,2
Calcium,Hommes adultes 19 ans +,1787,Graisses et huiles,Beurre,,0.8111327,0.1,0.7,0.9,mg,0.094605889,0,,2
Calcium,Hommes adultes 19 ans +,3473,Graisses et huiles,Margarines,,0.6781217,0,0.6,0.7,mg,0.079092242,0,,2
Calcium,Hommes adultes 19 ans +,2260,Graisses et huiles,Sauces pour salade,,1.3867885,0.1,1.2,1.6,mg,0.161747097,0,,2
Calcium,Hommes adultes 19 ans +,2319,Graisses et huiles,Shortening,,0.0033482,0,0,0,mg,0.00039052,0,E,2
Calcium,Hommes adultes 19 ans +,3212,Graisses et huiles,Huiles végétales,,0.0209894,0,0,0,mg,0.002448087,0,,2
Calcium,Hommes adultes 19 ans +,1146,Poissons et fruits de mer,,,10.3118807,0.9,8.6,12.1,mg,1.202718934,0.1,,1
Calcium,Hommes adultes 19 ans +,910,Poissons et fruits de mer,Poissons,,7.6422496,0.8,6.1,9.2,mg,0.891348394,0.1,,2
Calcium,Hommes adultes 19 ans +,343,Poissons et fruits de mer,Mollusques et crustacés,,2.6696311,0.4,1.9,3.4,mg,0.31137054,0,,2
Calcium,Hommes adultes 19 ans +,5918,Fruits et légumes,,,69.708826,1.8,66.2,73.2,mg,8.130439746,0.2,,1
Calcium,Hommes adultes 19 ans +,3876,Fruits et légumes,Fruits,,17.8572799,0.7,16.5,19.2,mg,2.082771245,0.1,,2
Calcium,Hommes adultes 19 ans +,1350,Fruits et légumes,Fruits,Pomme,2.3707824,0.1,2.1,2.7,mg,0.276514531,0,,3
Calcium,Hommes adultes 19 ans +,1590,Fruits et légumes,Fruits,Banane,1.6860019,0.1,1.5,1.8,mg,0.196645648,0,,3
Calcium,Hommes adultes 19 ans +,1066,Fruits et légumes,Fruits,Baies,1.5949312,0.1,1.3,1.9,mg,0.186023676,0,,3
Calcium,Hommes adultes 19 ans +,169,Fruits et légumes,Fruits,Cerises,0.290481,0.1,0.2,0.4,mg,0.03388005,0,E,3
Calcium,Hommes adultes 19 ans +,1019,Fruits et légumes,Fruits,Agrumes,6.4646585,0.5,5.5,7.4,mg,0.754000888,0.1,,3
Calcium,Hommes adultes 19 ans +,782,Fruits et légumes,Fruits,Raisins et raisins secs,1.0054927,0.1,0.8,1.2,mg,0.117274936,0,,3
Calcium,Hommes adultes 19 ans +,247,Fruits et légumes,Fruits,Melons,0.9324376,0.1,0.6,1.2,mg,0.1087542,0,,3
Calcium,Hommes adultes 19 ans +,603,Fruits et légumes,Fruits,Autres fruits,2.2524586,0.4,1.5,3,mg,0.262713924,0,,3
Calcium,Hommes adultes 19 ans +,170,Fruits et légumes,Fruits,Pêches et nectarines,0.2683015,0,0.2,0.3,mg,0.031293154,0,,3
Calcium,Hommes adultes 19 ans +,188,Fruits et légumes,Fruits,Poires,0.4566299,0.1,0.3,0.6,mg,0.053258706,0,,3
Calcium,Hommes adultes 19 ans +,252,Fruits et légumes,Fruits,Ananas,0.409295,0.1,0.3,0.5,mg,0.047737836,0,,3
Calcium,Hommes adultes 19 ans +,110,Fruits et légumes,Fruits,Prunes et pruneaux,0.1258094,0,0.1,0.2,mg,0.014673695,0,E,3
Calcium,Hommes adultes 19 ans +,5694,Fruits et légumes,Légumes incluant pommes de terre,,51.8515461,1.5,48.8,54.9,mg,6.047668501,0.2,,2
Calcium,Hommes adultes 19 ans +,2999,Fruits et légumes,Légumes incluant pommes de terre,Légumes vert foncé,17.0895564,1.1,15,19.2,mg,1.993228354,0.1,,3
Calcium,Hommes adultes 19 ans +,1991,Fruits et légumes,Légumes incluant pommes de terre,Légumes jaune foncé ou orange,4.9631578,0.3,4.3,5.6,mg,0.57887441,0,,3
Calcium,Hommes adultes 19 ans +,4860,Fruits et légumes,Légumes incluant pommes de terre,Autres légumes,22.8141452,0.7,21.5,24.2,mg,2.660911737,0.1,,3
Calcium,Hommes adultes 19 ans +,2838,Fruits et légumes,Légumes incluant pommes de terre,Légumes féculents,6.9846866,0.4,6.3,7.7,mg,0.814654,0,,3
Calcium,Hommes adultes 19 ans +,6068,Produits céréaliers,,,113.176578,2,109.3,117.1,mg,13.20027034,0.3,,1
Calcium,Hommes adultes 19 ans +,5104,Produits céréaliers,Pains,,80.3036668,1.9,76.6,84.1,mg,9.366161533,0.2,,2
Calcium,Hommes adultes 19 ans +,593,Produits céréaliers,Pains,Craquelins et biscottes,1.2158001,0.1,0.9,1.5,mg,0.141803992,0,,3
Calcium,Hommes adultes 19 ans +,1885,Produits céréaliers,Pains,Autres produits panifiés,17.7254518,1.1,15.6,19.9,mg,2.067395563,0.1,,3
Calcium,Hommes adultes 19 ans +,2752,Produits céréaliers,Pains,Pains et petits pains blancs,39.46304,1.5,36.6,42.3,mg,4.602743833,0.2,,3
Calcium,Hommes adultes 19 ans +,1980,Produits céréaliers,Pains,Pains et petits pains à grains entiers et blé entier,21.8993749,1,19.9,23.9,mg,2.554218146,0.1,,3
Calcium,Hommes adultes 19 ans +,1921,Produits céréaliers,Céréales pour déjeuner,,14.4862508,1,12.6,16.4,mg,1.689593643,0.1,,2
Calcium,Hommes adultes 19 ans +,523,Produits céréaliers,Céréales pour déjeuner,Céréales pour déjeuner (autre),2.9926824,0.4,2.3,3.7,mg,0.349049397,0,,3
Calcium,Hommes adultes 19 ans +,1481,Produits céréaliers,Céréales pour déjeuner,Céréales pour déjeuner à grains entiers - à l'avoine et à haute teneur en fibres,11.4935684,0.9,9.7,13.3,mg,1.340544246,0.1,,3
Calcium,Hommes adultes 19 ans +,1375,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,,5.1812804,0.4,4.4,6,mg,0.604314985,0,,2
Calcium,Hommes adultes 19 ans +,40,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Biscuits à la poudre à pâte,0.447822,0.2,0,0.9,mg,0.052231408,0,F,3
Calcium,Hommes adultes 19 ans +,33,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Gâteaux,0.1242528,0,0,0.2,mg,0.014492139,0,F,3
Calcium,Hommes adultes 19 ans +,987,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Biscuits,1.71754,0.1,1.4,2,mg,0.20032407,0,,3
Calcium,Hommes adultes 19 ans +,26,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Brioches - beignes et autres pâtisseries,0.0755213,0,0,0.1,mg,0.008808374,0,F,3
Calcium,Hommes adultes 19 ans +,383,Produits céréaliers,Biscuits - gâteaux - tartes - biscuits à la poudre à pâte et barres granola,Barres granola,2.8161442,0.3,2.2,3.4,mg,0.328458995,0,,3
Calcium,Hommes adultes 19 ans +,4551,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,,13.2053799,0.5,12.3,14.1,mg,1.540200175,0.1,,2
Calcium,Hommes adultes 19 ans +,3442,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,Grains céréaliers et farines,4.5250818,0.2,4.1,4.9,mg,0.527779721,0,,3
Calcium,Hommes adultes 19 ans +,1250,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,Pâtes alimentaires,4.1827318,0.3,3.5,4.8,mg,0.487849974,0,,3
Calcium,Hommes adultes 19 ans +,1449,Produits céréaliers,Pâtes alimentaires - riz - grains céréaliers et farines,Riz,4.4975664,0.3,3.9,5,mg,0.52457048,0,,3
Calcium,Hommes adultes 19 ans +,5408,Viandes et volailles,,,21.9322464,0.7,20.6,23.3,mg,2.558052087,0.1,,1
Calcium,Hommes adultes 19 ans +,2399,Viandes et volailles,Volaille,,6.9997883,0.4,6.2,7.8,mg,0.816415375,0,,2
Calcium,Hommes adultes 19 ans +,2227,Viandes et volailles,Volaille,Poulet,6.3267273,0.4,5.6,7.1,mg,0.737913372,0,,3
Calcium,Hommes adultes 19 ans +,248,Viandes et volailles,Volaille,Dinde et autres volailles,0.6730611,0.2,0.4,1,mg,0.078502003,0,E,3
Calcium,Hommes adultes 19 ans +,2687,Viandes et volailles,Viandes transformées,,6.6138533,0.4,5.9,7.4,mg,0.771402119,0,,2
Calcium,Hommes adultes 19 ans +,732,Viandes et volailles,Viandes transformées,Bacon,0.3653071,0,0.3,0.4,mg,0.042607332,0,,3
Calcium,Hommes adultes 19 ans +,318,Viandes et volailles,Viandes transformées,Porc salé,0.2160721,0,0.2,0.3,mg,0.025201418,0,,3
Calcium,Hommes adultes 19 ans +,1450,Viandes et volailles,Viandes transformées,Viandes froides,3.666828,0.3,3.1,4.2,mg,0.427677895,0,,3
Calcium,Hommes adultes 19 ans +,871,Viandes et volailles,Viandes transformées,Saucisses,2.3656462,0.3,1.8,2.9,mg,0.275915475,0,,3
Calcium,Hommes adultes 19 ans +,3058,Viandes et volailles,Viande rouge,,8.3186047,0.5,7.4,9.3,mg,0.970234592,0.1,,2
Calcium,Hommes adultes 19 ans +,2338,Viandes et volailles,Viande rouge,Bœuf,5.147527,0.3,4.6,5.7,mg,0.600378176,0,,3
Calcium,Hommes adultes 19 ans +,166,Viandes et volailles,Viande rouge,Agneau - veau et gibiers,0.4107014,0.1,0.3,0.5,mg,0.047901865,0,,3
Calcium,Hommes adultes 19 ans +,39,Viandes et volailles,Viande rouge,Abats - foies et pâtés,0.0446751,0,0,0.1,mg,0.005210645,0,F,3
Calcium,Hommes adultes 19 ans +,842,Viandes et volailles,Viande rouge,Porc frais,2.7157013,0.4,1.9,3.5,mg,0.316743905,0,,3
Calcium,Hommes adultes 19 ans +,4590,Substituts de viande,,,41.0458638,2.6,35.9,46.2,mg,4.787355375,0.3,,1
Calcium,Hommes adultes 19 ans +,3647,Substituts de viande,Œufs,,15.406506,0.9,13.6,17.2,mg,1.796926956,0.1,,2
Calcium,Hommes adultes 19 ans +,663,Substituts de viande,Légumineuses,,4.5838084,0.4,3.7,5.4,mg,0.534629263,0,,2
Calcium,Hommes adultes 19 ans +,1978,Substituts de viande,Noix - graines et beurre d'arachides,,12.5008541,1,10.5,14.5,mg,1.458028297,0.1,,2
Calcium,Hommes adultes 19 ans +,176,Substituts de viande,Tofu et produits sans viande,,8.5546954,2.2,4.2,12.9,mg,0.997770859,0.3,E,2
Calcium,Hommes adultes 19 ans +,316,Boissons et barres nutritionnelles,,,12.0239637,2,8,16,mg,1.402406521,0.2,E,1
Calcium,Hommes adultes 19 ans +,267,Boissons et barres nutritionnelles,Substituts de repas et boissons nutritionnelles,,10.0904983,1.9,6.3,13.9,mg,1.17689815,0.2,E,2
Calcium,Hommes adultes 19 ans +,63,Boissons et barres nutritionnelles,Barres nutritionnelles,,1.9334654,0.6,0.8,3,mg,0.225508371,0.1,E,2
Calcium,Hommes adultes 19 ans +,5856,Soupes - sauces - épices et autres ingrédients,,,32.5031173,2,28.7,36.3,mg,3.790978153,0.2,,1
Calcium,Hommes adultes 19 ans +,2384,Soupes - sauces - épices et autres ingrédients,Sauces et sauces brunes,,4.5917465,0.3,4,5.2,mg,0.53555511,0,,2
Calcium,Hommes adultes 19 ans +,1511,Soupes - sauces - épices et autres ingrédients,Soupes,,4.1369714,0.3,3.5,4.8,mg,0.482512742,0,,2
